Deutsch,English,wk,freq
fiept,beeps,0,93
biggi,biggi,0,93
spürbar,noticeable,0,93
platon,Plato,0,93
dicks,dicks,0,93
medizinstudent,medical student,0,93
hineinsehen,look inside,0,93
disketten,floppy disks,0,93
guerillas,guerrillas,0,93
wachhunde,guard dogs,0,93
teehaus,teahouse,0,93
händeschütteln,shaking hands,0,93
ollen,roll,0,93
reibst,rub,0,93
lahmer,lamer,0,93
bikes,bikes,0,93
wylie,wylie,0,93
kanonenkugel,cannonball,0,93
väterlichen,paternal,0,93
entflammt,ignited,0,93
tödlichste,deadliest,0,93
nunnally,nunnally,0,93
epizentrum,epicenter,0,93
emanuel,emanuel,0,93
pfft,pfft,0,93
sabbert,drools,0,93
verschwieg,kept secret,0,93
corrected,corrected,0,93
beaker,beaker,0,93
cottonmouth,cottonmouth,0,93
gebilde,formed,0,93
symbolisieren,symbolize,0,93
herzlose,heartless,0,93
experimentellen,experimental,0,93
radfahrer,cyclist,0,93
whitfield,Whitfield,0,93
cali,cali,0,93
bänke,benches,0,93
kriecher,creeper,0,93
forschungsprojekt,research project,0,93
stammkunde,regular customer,0,93
betreffende,concerned,0,93
irena,irena,0,93
genähert,approached,0,93
hearst,hearst,0,93
parkwächter,parking attendant,0,93
unterstreichen,underline,0,93
witterung,weather,0,93
umkleidekabine,changing room,0,93
vorbeigelaufen,walked past,0,93
österreichischen,Austrian,0,93
kell,kell,0,93
topfit,in great shape,0,93
explorer,explorer,0,93
rätselhaften,enigmatic,0,93
beretta,beretta,0,93
schleimig,slimy,0,93
wespennest,wasp nest,0,93
vorschlage,suggestions,0,93
ausgewertet,evaluated,0,93
hausmannskost,home cooking,0,93
aufwuchsen,grew up,0,93
airline,airline,0,93
milizen,militias,0,93
paranoiden,paranoid,0,93
hande,hands,0,93
schoko,chocolate,0,93
spätere,later ones,0,93
kniescheiben,kneecaps,0,93
aline,aline,0,93
südwestlich,southwest,0,93
tadeln,blame,0,93
erweichen,soften,0,93
twittern,tweet,0,93
gedankenlos,thoughtless,0,93
fausto,fausto,0,93
dynamisch,dynamic,0,93
choice,choice,0,93
jiri,jiri,0,93
eierlikör,eggnog,0,93
errettet,saved,0,93
taubheit,deafness,0,93
unterbewusst,subconsciously,0,93
rostig,rusty,0,93
franklyn,franklyn,0,93
obstgarten,orchard,0,93
gewalttaten,acts of violence,0,93
landessprache,national language,0,93
rescue,rescue,0,93
wiedergewählt,re-elected,0,93
streitig,disputed,0,93
körperbau,anatomy,0,93
nissan,Nissan,0,93
zwängen,force,0,93
abilene,abilene,0,93
streberin,nerd,0,93
gelehnt,leaned,0,93
fixen,fix,0,93
durchläuft,goes through,0,93
sortiere,sort,0,93
dorne,thorns,0,93
glockenturm,bell tower,0,93
ontario,Ontario,0,93
crain,crain,0,93
klamm,clammy,0,93
starteten,started,0,93
gaos,gaos,0,93
entleeren,empty,0,93
übliches,usual,0,93
kerr,Kerr,0,93
versiegt,dried up,0,93
zweifach,twice,0,93
kono,kono,0,93
volks,folk,0,93
jeeps,jeeps,0,93
ferry,ferry,0,93
erachten,consider,0,93
bacall,bacall,0,93
versicherungsbetrug,insurance fraud,0,93
ehr,hon,0,93
phi,phi,0,93
figgis,figgis,0,93
lal,lal,0,93
regentin,regent,0,93
hatake,hatake,0,93
frankfurter,Frankfurter,0,93
nüchternen,sober,0,93
adjutanten,aides,0,93
tendieren,tend,0,93
schlussverkauf,sale,0,93
nachdenkliche,thoughtful ones,0,93
peña,pena,0,93
mercier,mercier,0,93
südkalifornien,southern California,0,93
hd,hd,0,93
wikipedia,wikipedia,0,93
stehts,it's okay,0,93
nnte,nnth,0,93
smog,smog,0,93
normen,norms,0,93
wegwischen,wipe away,0,93
viech,creature,0,93
bos,Bos,0,93
geplänkel,banter,0,93
carpentier,carpentier,0,93
vorwahlen,area codes,0,93
formiert,formed,0,93
haette,would have,0,93
allegra,allegra,0,93
angeeignet,appropriated,0,93
pull,pull,0,93
geburtstagen,birthdays,0,93
irisches,Irish,0,93
genom,genome,0,93
emiliano,emiliano,0,93
durchmachten,went through,0,93
sous,sous,0,93
eheschließung,marriage,0,93
vorbau,stem,0,93
madsen,madsen,0,93
innehalten,pause,0,93
shakespeares,Shakespeare,0,93
bardame,barmaid,0,93
katharine,Katharine,0,93
energieversorgung,energy supply,0,93
befummeln,grope,0,93
gen.,gene.,0,93
caseys,Casey's,0,93
namentlich,namely,0,93
riesenfan,huge fan,0,93
duggan,duggan,0,93
beauftragten,commissioned,0,93
blitzsauber,sparkling clean,0,93
websites,websites,0,93
verbitterung,bitterness,0,93
reime,rhymes,0,93
mikaelsons,mikaelsons,0,93
islamische,Islamic,0,93
manisch,manic,0,93
barkley,barkley,0,93
c.k.,c.k.,0,93
juristen,lawyers,0,93
hochmütig,haughty,0,93
radau,ruckus,0,93
coming-out,coming out,0,93
beanspruche,claim,0,93
semper,semper,0,93
concorde,Concorde,0,93
gefrierfach,freezer,0,93
türgriff,door handle,0,93
nervöses,nervous,0,93
gerungen,wrestled,0,93
dianas,Diana,0,93
raubes,robbery,0,93
übernachtete,stayed overnight,0,93
heuschnupfen,hay fever,0,93
kirchenchor,church choir,0,93
organisches,organic,0,93
überfüllten,crowded,0,93
habgierig,greedy,0,93
spratt,spratt,0,93
erwar,he was,0,93
rhythm,rhythm,0,93
isolationshaft,isolating,0,93
johanne,John,0,93
automechaniker,car mechanic,0,93
adem,adem,0,93
auszurotten,to eradicate,0,93
konkreter,more concrete,0,93
erforderte,required,0,93
verheerende,devastating,0,93
ante,ante,0,93
baylin,baylin,0,93
haß,hate,0,93
seska,seska,0,93
wintergarten,winter garden,0,93
majestätische,majestic,0,93
schnurren,purr,0,93
fotogen,photogenic,0,93
entwirft,designs,0,93
schüttelfrost,chills,0,93
type,type.type,0,93
anerkannte,recognized,0,93
deluca,deluca,0,93
menschenhand,human hands,0,93
schwarzenegger,Schwarzenegger,0,93
schrägstrich,slash,0,93
geringere,lower,0,93
wegwirfst,throw away,0,93
spit,spit,0,93
ritus,rite,0,93
langfristigen,long term,0,93
ermittelte,determined,0,93
veräppelst,you're kidding,0,93
schakale,jackals,0,93
wasserfälle,waterfalls,0,93
kalfa,kalfa,0,93
klavierspieler,piano player,0,93
beharren,insistence,0,93
pryor,pryor,0,93
trinkerei,drinking,0,93
logischerweise,logically,0,93
gedeutet,interpreted,0,93
lebensaufgabe,life task,0,93
eisenstein,Eisenstein,0,93
chronisch,chronic,0,93
groucho,Groucho,0,93
stumpy,stumpy,0,93
sänfte,litter,0,93
behandelbar,treatable,0,93
shaughnessy,shaughnessy,0,93
rettungsboote,lifeboats,0,93
auseinandergerissen,torn apart,0,93
analogie,analogy,0,93
startrampe,launch pad,0,93
prada,prada,0,92
surreal,surreal,0,92
zerdrücken,crush,0,92
legierung,alloy,0,92
ajax,ajax,0,92
zivilistin,civilian,0,92
realistische,realistic,0,92
häuptlings,chief,0,92
anzugucken,to look at,0,92
drängten,urged,0,92
luftschiff,airship,0,92
blutgefäße,blood vessels,0,92
spalding,spalding,0,92
anwaltskammer,bar association,0,92
eingestanden,admitted,0,92
dio,dio,0,92
fai,fair,0,92
naturgewalt,force of nature,0,92
ausgesandt,sent out,0,92
überfährt,runs over,0,92
luce,Luce,0,92
17-jährigen,17 year old,0,92
pee,pee,0,92
gutgetan,well done,0,92
minor,minor,0,92
doodle,doodle,0,92
unmut,displeasure,0,92
criminal,criminal,0,92
kalibriert,calibrated,0,92
léo,leo,0,92
gabs,there was,0,92
ehrgeiziger,more ambitious,0,92
gnom,gnome,0,92
steinchen,stones,0,92
10er,10s,0,92
heere,armies,0,92
gehemmt,inhibited,0,92
rowdys,hooligans,0,92
großwesir,grand vizier,0,92
source,source,0,92
verkleinert,reduced in size,0,92
frankies,frankies,0,92
stussy,Stussy,0,92
versüßt,sweetened,0,92
jamieson,Jamieson,0,92
ends,ends,0,92
düsteres,gloomy,0,92
zecken,ticks,0,92
beatmen,ventilate,0,92
wiedererlangen,regain,0,92
beamtin,civil servant,0,92
hisst,hist,0,92
supermärkte,supermarkets,0,92
tywin,tywin,0,92
leonidas,Leonidas,0,92
begreiflich,understandable,0,92
kroko,croc,0,92
empfangskomitee,reception committee,0,92
landesweiten,nationwide,0,92
zeltlager,tent camp,0,92
bundesrichter,federal judge,0,92
laib,loaf,0,92
ritters,knights,0,92
allgemeinwohl,common good,0,92
jahrhundertwende,turn of the century,0,92
kartelle,cartels,0,92
singing,singing,0,92
brieföffner,letter opener,0,92
drogensüchtige,drug addicts,0,92
ruhr,dysentery,0,92
jays,jays,0,92
vorging,proceeded,0,92
verwalte,manage,0,92
ausgerenkt,dislocated,0,92
nobis,nobis,0,92
beglückwünsche,congratulate,0,92
nuklearwaffen,nuclear weapons,0,92
baylor,baylor,0,92
calderone,calderone,0,92
ziviler,more civil,0,92
limbo,limbo,0,92
dramatisches,dramatic,0,92
umgekrempelt,turned inside out,0,92
baff,flabbergasted,0,92
hooker,hooker,0,92
ansehnlich,handsome,0,92
wirte,hosts,0,92
lausiges,lousy,0,92
blasser,paler,0,92
idealer,more ideal,0,92
anhörungen,hearings,0,92
entgleist,derailed,0,92
juilliard,juilliard,0,92
schädelbruch,fractured skull,0,92
lichtes,light,0,92
adlai,adlai,0,92
eta,eta,0,92
protegé,protege,0,92
bevormunden,patronize,0,92
familienoberhaupt,head of family,0,92
gefahrenzone,danger zone,0,92
merde,merde,0,92
ye,yes,0,92
zusammenflicken,patch together,0,92
shel,shel,0,92
verstieß,violated,0,92
klemm,clamp,0,92
dougs,dougs,0,92
akley,Akley,0,92
saïd,said,0,92
reflexion,reflection,0,92
liebhaberin,lover,0,92
gastwirt,innkeeper,0,92
hieronymus,Jerome,0,92
bimse,pumice,0,92
reb,reb,0,92
brendans,Brendan's,0,92
erlöschen,go out,0,92
reena,reena,0,92
überwachte,monitored,0,92
voorhees,voorhees,0,92
richtigstellen,correct,0,92
rodrick,rodrick,0,92
schlaukopf,cleverhead,0,92
redford,redford,0,92
stolpere,stumble,0,92
praktiziere,practice,0,92
euphorisch,euphoric,0,92
betört,infatuated,0,92
vollgetankt,full tank,0,92
hö,hey,0,92
süßstoff,sweetener,0,92
spielereien,shenanigans,0,92
achillesferse,Achilles heel,0,92
jarrod,jarrod,0,92
gestörter,more disturbed,0,92
randys,randy's,0,92
privatangelegenheit,private matter,0,92
willem,willem,0,92
ostberlin,East Berlin,0,92
simran,simran,0,92
zögernd,hesitantly,0,92
belastungen,burdens,0,92
runtergespült,washed down,0,92
untragbar,intolerable,0,92
geölt,oiled,0,92
schüttelst,shake,0,92
brayden,brayden,0,92
bongo,bongo,0,92
schweifen,wander,0,92
thee,thee,0,92
schlauchboot,dinghy,0,92
extremitäten,extremities,0,92
vorbesitzer,previous owner,0,92
versohl,spanked,0,92
wehtat,hurt,0,92
ak,ak,0,92
giorno,Giorno,0,92
mare,mare,0,92
verwitwet,widowed,0,92
unterweltler,fiend,0,92
gelenk,joint,0,92
zara,zara,0,92
gepflastert,paved,0,92
mutierte,mutated,0,92
kader,squad,0,92
ishikawa,ishikawa,0,92
akuten,acute,0,92
roher,rawer,0,92
alberta,Alberta,0,92
hauptes,main,0,92
rather,rather,0,92
schilf,reed,0,92
anbetteln,beg,0,92
lebensdauer,life,0,92
sachbearbeiter,clerk,0,92
intoleranz,intolerance,0,92
jara,jara,0,92
geklaute,stolen,0,92
krätze,scabies,0,92
bewirten,host,0,92
bemalen,paint,0,92
soledad,soledad,0,92
mörtel,mortar,0,92
efsun,efsun,0,92
treuhänder,trustee,0,92
isolierung,insulation,0,92
expo,expo,0,92
heiland,Saviour,0,92
ur,ur,0,92
vorzuenthalten,to withhold,0,92
leuchtendes,luminous,0,92
wolverine,wolverine,0,92
saying,saying,0,92
angestiegen,increased,0,92
hawkeye,hawkeye,0,92
abscheuliches,disgusting,0,92
freiberuflich,freelance,0,92
redmond,redmond,0,92
zapp,zap,0,92
getty,getty,0,92
prozeß,process,0,92
autorisierte,authorized,0,92
pauke,cramming,0,92
vitalzeichen,vital signs,0,92
kontrovers,controversial,0,92
vertagung,adjournment,0,92
heraufbeschwören,conjure up,0,92
rückblick,review,0,92
warnsignal,warning signal,0,92
raupen,caterpillars,0,92
sade,sade,0,92
geschenkpapier,wrapping paper,0,92
kingsbridge,kingsbridge,0,92
gaunern,crook,0,92
ranhalten,hold on,0,92
wants,wants,0,92
kanes,kanes,0,92
beinhaltete,included,0,92
vorwirft,accuses,0,92
unsagbar,unspeakable,0,92
höhlenmensch,caveman,0,92
kaste,caste,0,92
einzufordern,to demand,0,92
prognosen,forecasts,0,92
weitergereicht,passed on,0,92
nugent,Nugent,0,92
hurst,hurst,0,92
gottesanbeterin,mantis,0,92
drac,drac,0,92
streets,streets,0,92
connery,Connery,0,92
frankel,frankel,0,92
rassentrennung,racial segregation,0,92
kräftiges,strong,0,92
tommi,tommy,0,92
geschützten,protected,0,92
bezirken,districts,0,92
verbrechensbekämpfung,fighting crime,0,92
dusch,shower,0,92
klassenraum,classroom,0,92
ferrars,ferrars,0,92
haskell,haskell,0,92
hundemüde,dog tired,0,92
morn,tomorrow,0,92
anästhesie,anesthesia,0,92
kagan,kagan,0,92
offenlegung,disclosure,0,92
jägerinnen,hunters,0,91
mater,mater,0,91
majestäten,your majesties,0,91
konstanz,constancy,0,91
wundermittel,miracle cure,0,91
brasilianische,Brazilian,0,91
mathematisch,mathematically,0,91
manage,manage,0,91
skills,skills,0,91
hatcher,hatcher,0,91
hinderte,hindered,0,91
logischer,more logical,0,91
körnchen,grains,0,91
nützlichen,useful,0,91
ivanhoe,ivanhoe,0,91
read,read,0,91
folgend,following,0,91
zamani,zamani,0,91
seems,seems,0,91
piercings,piercings,0,91
erläutert,explained,0,91
fahrstunden,driving lessons,0,91
liberal,liberal,0,91
nager,rodent,0,91
akrobaten,acrobats,0,91
lebenswichtige,vital,0,91
surfbrett,surfboard,0,91
klärung,clarification,0,91
ausgequetscht,squeezed out,0,91
cloe,Cloe,0,91
pinto,pinto,0,91
mietkerl,rent guy,0,91
reinspaziert,walked in,0,91
säubert,cleans,0,91
knechte,servants,0,91
disc,disc,0,91
todessehnsucht,death wish,0,91
unsichtbares,invisible,0,91
auflauern,ambush,0,91
durchgearbeitet,worked through,0,91
paraden,parade,0,91
runtergefahren,shut down,0,91
zurã,toã,0,91
magere,lean,0,91
sicherheitsbereich,security area,0,91
zugangscodes,access codes,0,91
spaltung,cleavage,0,91
bet,bet,0,91
benoît,benoît,0,91
bannion,bannion,0,91
perhaps,perhaps,0,91
eigne,own,0,91
haftanstalt,detention center,0,91
elektroschock,electric shock,0,91
flächen,areas,0,91
gelegenen,located,0,91
epische,epic,0,91
scheinwerferlicht,spotlight,0,91
umgenietet,riveted over,0,91
bulimie,bulimia,0,91
ouvertüre,overture,0,91
herne,herne,0,91
phantome,phantoms,0,91
bram,bram,0,91
verspäte,late,0,91
lynda,lynda,0,91
blindlings,blindly,0,91
impala,impala,0,91
petter,Peter,0,91
leichtere,lighter ones,0,91
folterte,tortured,0,91
prustet,snorts,0,91
schlüter,Schlüter,0,91
olivias,olivia,0,91
weiterzukommen,to move forward,0,91
selbstbewusster,more confident,0,91
haag,Hague,0,91
großmut,magnanimity,0,91
zurückreisen,travel back,0,91
glücksrad,wheel of fortune,0,91
beglaubigt,certified,0,91
meeresspiegel,sea ​​level,0,91
salome,salome,0,91
ablief,expired,0,91
schlafgemach,bedchamber,0,91
gemolken,milked,0,91
alltäglich,everyday,0,91
oakley,oakley,0,91
holographische,holographic,0,91
chulak,chulak,0,91
blutwerte,blood values,0,91
hegst,cherish,0,91
durchziehst,you pull through,0,91
grauenvollen,horrible,0,91
eierkuchen,egg tart,0,91
wegnahm,took away,0,91
angelehnt,ajar,0,91
shun,Shun,0,91
liessen,let,0,91
probelauf,test run,0,91
babineaux,babineaux,0,91
schaurig,scary,0,91
reingeworfen,thrown in,0,91
gegrilltes,grilled,0,91
hintertreppe,back stairs,0,91
zek,zek,0,91
haarnadel,hairpin,0,91
nagasaki,Nagasaki,0,91
maexchen,maexchen,0,91
fahndet,is looking for,0,91
marzipan,marzipan,0,91
drive-in,drive in,0,91
fleischklops,meatball,0,91
schlingen,sling,0,91
aleister,Aleister,0,91
nichtmehr,no longer,0,91
weltberühmten,world famous,0,91
anpasst,adapts,0,91
hühnerfarm,chicken farm,0,91
versorgte,provided,0,91
sooo,soooo,0,91
vorlese,read aloud,0,91
mormonen,Mormon,0,91
vertraulichkeit,confidentiality,0,91
mcmillan,mcmillan,0,91
zelenka,zelenka,0,91
kübel,bucket,0,91
gestraft,punished,0,91
stabiles,stable,0,91
sallys,sally's,0,91
kümmre,take care of,0,91
lauffeuer,wildfire,0,91
augentropfen,eye drops,0,91
lieblingsstelle,favorite spot,0,91
seitentür,side door,0,91
einmarschiert,invaded,0,91
windbeutel,cream puff,0,91
dienstmagd,maid,0,91
übergeht,passes over,0,91
gedankenleser,mind reader,0,91
varga,varga,0,91
ersatzteil,spare part,0,91
körperteilen,body parts,0,91
mil,mil,0,91
herumtragen,carry around,0,91
hundefänger,dog catcher,0,91
wegschauen,look away,0,91
commanders,commanders,0,91
aufgebläht,bloated,0,91
pummelchen,chubby,0,91
okey-dokey,okey-dokey,0,91
stempeln,stamp,0,91
mineral,mineral,0,91
kaitlin,Kaitlin,0,91
reinzubringen,to bring in,0,91
monokel,monocle,0,91
vergrößere,enlarge,0,91
ränge,ranks,0,91
wendigo,wendigo,0,91
hawley,Hawley,0,91
judentum,Judaism,0,91
orientiert,oriented,0,91
bedeutendste,most significant,0,91
technicolor,technicolor,0,91
breitete,spread,0,91
16-jährigen,16 year old,0,91
chalky,chalky,0,91
morgendlichen,morning,0,91
jean-baptiste,jean baptiste,0,91
rouen,rouen,0,91
messenger,messenger,0,91
posttraumatische,post-traumatic,0,91
stargates,stargates,0,91
phobie,phobia,0,91
löffelchen,spoon,0,91
messerstecherei,stabbing,0,91
alleinlassen,leave alone,0,91
dummy,dummy,0,91
gael,gael,0,91
bordelle,brothels,0,91
erhängte,hanged,0,91
scheibenwischer,windshield wipers,0,91
zerspringt,shatters,0,91
platziere,place,0,91
arztpraxis,doctor's office,0,91
laredo,Laredo,0,91
erstarrte,froze,0,91
nelke,clove,0,91
passepartout,passe-partout,0,91
unumgänglich,inevitable,0,91
zusammenfügen,put together,0,91
zerhacken,chop up,0,91
iß,eat,0,91
notwendiges,necessary,0,91
bohrmaschine,drill,0,91
unterhältst,entertain,0,91
gekracht,cracked,0,91
gefürchtete,feared,0,91
expandiert,expands,0,91
hochwasser,flood,0,91
heldenmut,heroism,0,91
corrado,corrado,0,91
erziehe,educate,0,91
melman,melman,0,91
dortigen,there,0,91
konsistenz,consistency,0,91
fechter,fencer,0,91
cheney,Cheney,0,91
trott,plodding,0,91
hypothetische,hypothetical,0,91
flugkörper,missile,0,91
jona,Jonah,0,91
das-,the-,0,91
reina,reina,0,91
durchgefahren,drove through,0,91
füllten,filled,0,91
vampirjäger,vampire hunter,0,91
hütchen,hat,0,91
sägemühle,sawmill,0,91
osterhasen,easter bunnies,0,91
schweinebacke,pork cheek,0,91
ut,ut,0,91
neurologischen,neurological,0,91
heineken,heineken,0,91
griselda,Griselda,0,91
excuse,excuse,0,91
weiterfliegen,fly on,0,91
survivor,survivor,0,91
halbtags,half day,0,91
kühnsten,boldest,0,91
prägt,shapes,0,91
berufungsgericht,appellate court,0,91
gelenkig,articulated,0,91
hurenhaus,whorehouse,0,91
rangenommen,taken,0,91
präfekten,prefects,0,91
reibung,friction,0,91
hüah,huh,0,91
umfällt,falls over,0,91
heit,hey,0,91
capt.,capt.,0,91
amtshandlung,official act,0,91
carmilla,carmilla,0,91
faschistischen,fascist,0,91
session,session,0,91
ehrenwert,honorable,0,91
großmütter,grandmothers,0,91
umweltschützer,environmentalist,0,90
boudoir,boudoir,0,90
geneviève,Geneviève,0,90
moreland,moreland,0,90
schneekönigin,snow queen,0,90
kunstschule,art school,0,90
fabelhaftes,fabulous,0,90
olesons,olesons,0,90
bezichtigen,accuse,0,90
lektor,editor,0,90
erstaunlicherweise,amazingly,0,90
befruchtet,fertilized,0,90
steinberg,Steinberg,0,90
raufbold,bully,0,90
abzusichern,to secure,0,90
polizeilichen,police,0,90
golfkrieg,Gulf War,0,90
feuernation,fire nation,0,90
hanswurst,Hanswurst,0,90
kampfstern,battlestar,0,90
ausgestoßene,outcasts,0,90
parish,parish,0,90
phantastische,fantastic,0,90
nachhut,rearguard,0,90
toros,toros,0,90
deut,German,0,90
rückst,reset,0,90
einziehst,move in,0,90
leidenschaftlichen,passionate,0,90
ekelhafter,more disgusting,0,90
zusetzen,add,0,90
fürsprecher,advocate,0,90
oink,oink,0,90
halbjahr,half year,0,90
ungelöst,unresolved,0,90
rai,rai,0,90
bildnis,portrait,0,90
efraim,efraim,0,90
raufen,scuffle,0,90
ruber,ruber,0,90
ansporn,incentive,0,90
ausgewachsene,adult,0,90
semmeln,roll,0,90
aden,Aden,0,90
rumschubsen,push around,0,90
abgedroschen,trite,0,90
detektor,detector,0,90
émilie,Emilie,0,90
gehoert,heard,0,90
esser,eater,0,90
grass,grass,0,90
tobte,raged,0,90
bout,bout,0,90
kröger,kroger,0,90
geistergeschichten,ghost stories,0,90
informativ,informative,0,90
handabdruck,handprint,0,90
trauerst,mourn,0,90
meinesgleichen,my kind,0,90
valiant,valiant,0,90
erschlägt,slain,0,90
vermachen,bequeath,0,90
scheißkarre,shitcart,0,90
missen,miss,0,90
anleger,investor,0,90
parkverbot,no parking,0,90
elektra,electra,0,90
u-bahn-station,subway station,0,90
trill,trill,0,90
besenstiel,broomstick,0,90
höfe,yards,0,90
verrieten,betrayed,0,90
ungetüm,monster,0,90
riegelt,locks,0,90
baumeister,builder,0,90
matuschek,matuschek,0,90
defizit,deficit,0,90
verschollenen,lost ones,0,90
todeszone,dead zone,0,90
jagdsaison,hunting season,0,90
plappert,babbles,0,90
vermutest,you suspect,0,90
briefbeschwerer,paperweight,0,90
fürchterlicher,more terrible,0,90
entweichen,escape,0,90
schärpe,sash,0,90
attica,attica,0,90
einfacheren,simpler,0,90
befürwortet,advocated,0,90
schoen,nice,0,90
ausgebildeten,trained,0,90
vorladungen,subpoenas,0,90
unas,unas,0,90
randel,randel,0,90
tus,tus,0,90
kurtisane,courtesan,0,90
bonds,bonds,0,90
sonstwas,anything else,0,90
pod,pod,0,90
zweitrangig,secondary,0,90
anden,to the,0,90
rücksichtslose,reckless,0,90
poste,post,0,90
flower,flower,0,90
kristoffer,Kristoffer,0,90
auftrags,order,0,90
angehoben,raised,0,90
router,router,0,90
unerwarteter,more unexpected,0,90
blitzt,flashes,0,90
legionäre,legionnaires,0,90
registrierten,registered,0,90
zustieß,happened,0,90
fossilien,fossils,0,90
